rpm;T;Q;P;CT;CQ;CP
7313;255.1562004;8.450439035;6472.286815;0.034222589;0.001416759;0.00890176
7314;255.2265565;8.452748621;6474.941034;0.034222666;0.001416759;0.008901758
7315;255.2969224;8.455058522;6477.595978;0.034222742;0.001416759;0.008901757
7316;255.3672979;8.45736874;6480.251647;0.034222818;0.001416758;0.008901755
7317;255.4376832;8.459679272;6482.908043;0.034222895;0.001416758;0.008901753
7318;255.5080781;8.461990121;6485.565164;0.034222971;0.001416758;0.008901752
7319;255.5784828;8.464301285;6488.223011;0.034223047;0.001416757;0.00890175
7320;255.6488971;8.466612764;6490.881584;0.034223124;0.001416757;0.008901748
7321;255.7193212;8.468924559;6493.540884;0.0342232;0.001416757;0.008901746
7322;255.7897549;8.471236669;6496.200909;0.034223276;0.001416757;0.008901745
7323;255.8601983;8.473549095;6498.861661;0.034223352;0.001416756;0.008901743
7324;255.9306514;8.475861836;6501.523139;0.034223428;0.001416756;0.008901741
7325;256.0011143;8.478174893;6504.185343;0.034223505;0.001416756;0.008901739
7326;256.0715868;8.480488265;6506.848274;0.034223581;0.001416756;0.008901738
7327;256.142069;8.482801953;6509.511932;0.034223657;0.001416755;0.008901736
7328;256.2125609;8.485115956;6512.176317;0.034223733;0.001416755;0.008901734
7329;256.2830625;8.487430275;6514.841428;0.034223809;0.001416755;0.008901733
7330;256.3535738;8.489744909;6517.507267;0.034223885;0.001416754;0.008901731
7331;256.4240948;8.492059859;6520.173832;0.034223961;0.001416754;0.008901729
7332;256.4946255;8.494375125;6522.841125;0.034224037;0.001416754;0.008901727
7333;256.5651659;8.496690706;6525.509145;0.034224113;0.001416754;0.008901726
7334;256.6357159;8.499006602;6528.177892;0.034224189;0.001416753;0.008901724
7335;256.7062757;8.501322814;6530.847367;0.034224265;0.001416753;0.008901722
7336;256.7768452;8.503639341;6533.51757;0.034224341;0.001416753;0.00890172
7337;256.8474244;8.505956184;6536.1885;0.034224417;0.001416753;0.008901719
7338;256.9180132;8.508273343;6538.860158;0.034224493;0.001416752;0.008901717
7339;256.9886118;8.510590816;6541.532543;0.034224569;0.001416752;0.008901715
7340;257.05922;8.512908606;6544.205657;0.034224645;0.001416752;0.008901714
7341;257.129838;8.515226711;6546.879499;0.034224721;0.001416751;0.008901712
7342;257.2004656;8.517545131;6549.554069;0.034224796;0.001416751;0.00890171
7343;257.271103;8.519863867;6552.229367;0.034224872;0.001416751;0.008901708
7344;257.34175;8.522182919;6554.905394;0.034224948;0.001416751;0.008901707
7345;257.4124068;8.524502286;6557.582149;0.034225024;0.00141675;0.008901705
7346;257.4830732;8.526821968;6560.259633;0.0342251;0.00141675;0.008901703
7347;257.5537493;8.529141966;6562.937845;0.034225175;0.00141675;0.008901702
7348;257.6244351;8.531462279;6565.616786;0.034225251;0.00141675;0.0089017
7349;257.6951306;8.533782908;6568.296456;0.034225327;0.001416749;0.008901698
7350;257.7658359;8.536103853;6570.976855;0.034225402;0.001416749;0.008901696
7351;257.8365508;8.538425113;6573.657983;0.034225478;0.001416749;0.008901695
7352;257.9072754;8.540746688;6576.33984;0.034225554;0.001416748;0.008901693
7353;257.9780097;8.543068579;6579.022427;0.034225629;0.001416748;0.008901691
7354;258.0487537;8.545390786;6581.705742;0.034225705;0.001416748;0.00890169
7355;258.1195074;8.547713308;6584.389788;0.03422578;0.001416748;0.008901688
7356;258.1902707;8.550036145;6587.074562;0.034225856;0.001416747;0.008901686
7357;258.2610438;8.552359298;6589.760067;0.034225931;0.001416747;0.008901684
7358;258.3318266;8.554682767;6592.446301;0.034226007;0.001416747;0.008901683
7359;258.4026191;8.557006551;6595.133265;0.034226082;0.001416747;0.008901681
7360;258.4734213;8.559330651;6597.820959;0.034226158;0.001416746;0.008901679
7361;258.5442331;8.561655066;6600.509383;0.034226233;0.001416746;0.008901678
7362;258.6150547;8.563979796;6603.198537;0.034226308;0.001416746;0.008901676
7363;258.6858859;8.566304842;6605.888422;0.034226384;0.001416745;0.008901674
7364;258.7567269;8.568630204;6608.579037;0.034226459;0.001416745;0.008901672
7365;258.8275775;8.570955881;6611.270382;0.034226535;0.001416745;0.008901671
7366;258.8984379;8.573281874;6613.962458;0.03422661;0.001416745;0.008901669
7367;258.9693079;8.575608182;6616.655264;0.034226685;0.001416744;0.008901667
7368;259.0401877;8.577934805;6619.348802;0.03422676;0.001416744;0.008901666
7369;259.1110771;8.580261744;6622.04307;0.034226836;0.001416744;0.008901664
7370;259.1819762;8.582588999;6624.738069;0.034226911;0.001416744;0.008901662
7371;259.252885;8.584916569;6627.433799;0.034226986;0.001416743;0.00890166
7372;259.3238036;8.587244455;6630.13026;0.034227061;0.001416743;0.008901659
7373;259.3947318;8.589572656;6632.827453;0.034227137;0.001416743;0.008901657
7374;259.4656697;8.591901173;6635.525377;0.034227212;0.001416742;0.008901655
7375;259.5366173;8.594230005;6638.224032;0.034227287;0.001416742;0.008901654
7376;259.6075746;8.596559152;6640.923419;0.034227362;0.001416742;0.008901652
7377;259.6785416;8.598888616;6643.623537;0.034227437;0.001416742;0.00890165
7378;259.7495183;8.601218394;6646.324387;0.034227512;0.001416741;0.008901648
7379;259.8205047;8.603548489;6649.025969;0.034227587;0.001416741;0.008901647
7380;259.8915008;8.605878898;6651.728283;0.034227662;0.001416741;0.008901645
7381;259.9625065;8.608209623;6654.431329;0.034227737;0.001416741;0.008901643
7382;260.033522;8.610540664;6657.135107;0.034227812;0.00141674;0.008901642
7383;260.1045472;8.61287202;6659.839618;0.034227887;0.00141674;0.00890164
7384;260.1755821;8.615203692;6662.544861;0.034227962;0.00141674;0.008901638
7385;260.2466266;8.617535679;6665.250836;0.034228037;0.001416739;0.008901637
7386;260.3176809;8.619867982;6667.957543;0.034228112;0.001416739;0.008901635
7387;260.3887448;8.6222006;6670.664984;0.034228187;0.001416739;0.008901633
7388;260.4598185;8.624533534;6673.373157;0.034228262;0.001416739;0.008901631
7389;260.5309018;8.626866783;6676.082063;0.034228337;0.001416738;0.00890163
7390;260.6019949;8.629200348;6678.791702;0.034228411;0.001416738;0.008901628
7391;260.6730976;8.631534228;6681.502073;0.034228486;0.001416738;0.008901626
7392;260.74421;8.633868424;6684.213179;0.034228561;0.001416738;0.008901625
7393;260.8153322;8.636202935;6686.925017;0.034228636;0.001416737;0.008901623
7394;260.886464;8.638537762;6689.637588;0.03422871;0.001416737;0.008901621
7395;260.9576055;8.640872904;6692.350893;0.034228785;0.001416737;0.008901619
7396;261.0287567;8.643208362;6695.064932;0.03422886;0.001416736;0.008901618
7397;261.0999176;8.645544135;6697.779704;0.034228935;0.001416736;0.008901616
7398;261.1710883;8.647880224;6700.49521;0.034229009;0.001416736;0.008901614
7399;261.2422686;8.650216629;6703.211449;0.034229084;0.001416736;0.008901613
7400;261.3134586;8.652553349;6705.928423;0.034229158;0.001416735;0.008901611
7401;261.3846583;8.654890384;6708.646131;0.034229233;0.001416735;0.008901609
7402;261.4558676;8.657227735;6711.364572;0.034229308;0.001416735;0.008901608
7403;261.5270867;8.659565401;6714.083748;0.034229382;0.001416735;0.008901606
7404;261.5983155;8.661903383;6716.803658;0.034229457;0.001416734;0.008901604
7405;261.669554;8.66424168;6719.524303;0.034229531;0.001416734;0.008901603
7406;261.7408022;8.666580293;6722.245682;0.034229606;0.001416734;0.008901601
7407;261.81206;8.668919222;6724.967796;0.03422968;0.001416734;0.008901599
7408;261.8833276;8.671258465;6727.690645;0.034229755;0.001416733;0.008901597
7409;261.9546049;8.673598025;6730.414228;0.034229829;0.001416733;0.008901596
7410;262.0258918;8.6759379;6733.138546;0.034229904;0.001416733;0.008901594
7411;262.0971885;8.67827809;6735.863599;0.034229978;0.001416732;0.008901592
7412;262.1684948;8.680618596;6738.589388;0.034230052;0.001416732;0.008901591
7413;262.2398109;8.682959417;6741.315911;0.034230127;0.001416732;0.008901589
7414;262.3111366;8.685300554;6744.04317;0.034230201;0.001416732;0.008901587
7415;262.382472;8.687642007;6746.771165;0.034230275;0.001416731;0.008901586
7416;262.4538172;8.689983775;6749.499894;0.03423035;0.001416731;0.008901584
7417;262.525172;8.692325858;6752.22936;0.034230424;0.001416731;0.008901582
7418;262.5965365;8.694668257;6754.959561;0.034230498;0.001416731;0.00890158
7419;262.6679107;8.697010972;6757.690498;0.034230572;0.00141673;0.008901579
7420;262.7392946;8.699354002;6760.422171;0.034230647;0.00141673;0.008901577
7421;262.8106883;8.701697347;6763.15458;0.034230721;0.00141673;0.008901575
7422;262.8820916;8.704041008;6765.887725;0.034230795;0.001416729;0.008901574
7423;262.9535046;8.706384985;6768.621606;0.034230869;0.001416729;0.008901572
7424;263.0249273;8.708729277;6771.356223;0.034230943;0.001416729;0.00890157
7425;263.0963597;8.711073884;6774.091577;0.034231017;0.001416729;0.008901569
7426;263.1678017;8.713418807;6776.827667;0.034231091;0.001416728;0.008901567
7427;263.2392535;8.715764046;6779.564494;0.034231166;0.001416728;0.008901565
7428;263.310715;8.7181096;6782.302058;0.03423124;0.001416728;0.008901564
7429;263.3821862;8.720455469;6785.040358;0.034231314;0.001416728;0.008901562
7430;263.4536671;8.722801654;6787.779396;0.034231388;0.001416727;0.00890156
7431;263.5251576;8.725148155;6790.51917;0.034231462;0.001416727;0.008901559
7432;263.5966579;8.727494971;6793.259681;0.034231536;0.001416727;0.008901557
7433;263.6681678;8.729842102;6796.00093;0.03423161;0.001416727;0.008901555
7434;263.7396875;8.73218955;6798.742916;0.034231683;0.001416726;0.008901553
7435;263.8112169;8.734537312;6801.485639;0.034231757;0.001416726;0.008901552
7436;263.8827559;8.73688539;6804.2291;0.034231831;0.001416726;0.00890155
7437;263.9543046;8.739233784;6806.973298;0.034231905;0.001416725;0.008901548
7438;264.0258631;8.741582493;6809.718234;0.034231979;0.001416725;0.008901547
7439;264.0974312;8.743931517;6812.463908;0.034232053;0.001416725;0.008901545
7440;264.169009;8.746280858;6815.21032;0.034232127;0.001416725;0.008901543
7441;264.2405966;8.748630513;6817.95747;0.0342322;0.001416724;0.008901542
7442;264.3121938;8.750980484;6820.705358;0.034232274;0.001416724;0.00890154
7443;264.3838007;8.753330771;6823.453984;0.034232348;0.001416724;0.008901538
7444;264.4554173;8.755681373;6826.203348;0.034232422;0.001416724;0.008901537
7445;264.5270436;8.758032291;6828.953451;0.034232495;0.001416723;0.008901535
7446;264.5986796;8.760383524;6831.704292;0.034232569;0.001416723;0.008901533
7447;264.6703253;8.762735073;6834.455871;0.034232643;0.001416723;0.008901532
7448;264.7419807;8.765086937;6837.20819;0.034232716;0.001416722;0.00890153
7449;264.8136458;8.767439116;6839.961247;0.03423279;0.001416722;0.008901528
7450;264.8853206;8.769791612;6842.715043;0.034232864;0.001416722;0.008901527
7451;264.9570051;8.772144422;6845.469578;0.034232937;0.001416722;0.008901525
7452;265.0286993;8.774497549;6848.224852;0.034233011;0.001416721;0.008901523
7453;265.1004031;8.77685099;6850.980866;0.034233084;0.001416721;0.008901522
7454;265.1721167;8.779204747;6853.737618;0.034233158;0.001416721;0.00890152
7455;265.24384;8.78155882;6856.49511;0.034233231;0.001416721;0.008901518
7456;265.3155729;8.783913208;6859.253341;0.034233305;0.00141672;0.008901517
7457;265.3873156;8.786267912;6862.012312;0.034233378;0.00141672;0.008901515
7458;265.4590679;8.788622931;6864.772023;0.034233452;0.00141672;0.008901513
7459;265.53083;8.790978266;6867.532473;0.034233525;0.00141672;0.008901511
7460;265.6026017;8.793333916;6870.293664;0.034233599;0.001416719;0.00890151
7461;265.6743832;8.795689882;6873.055594;0.034233672;0.001416719;0.008901508
7462;265.7461743;8.798046163;6875.818264;0.034233745;0.001416719;0.008901506
7463;265.8179751;8.80040276;6878.581675;0.034233819;0.001416718;0.008901505
7464;265.8897857;8.802759672;6881.345826;0.034233892;0.001416718;0.008901503
7465;265.9616059;8.8051169;6884.110717;0.034233965;0.001416718;0.008901501
7466;266.0334358;8.807474444;6886.876348;0.034234039;0.001416718;0.0089015
7467;266.1052754;8.809832302;6889.642721;0.034234112;0.001416717;0.008901498
7468;266.1771247;8.812190477;6892.409833;0.034234185;0.001416717;0.008901496
7469;266.2489837;8.814548966;6895.177687;0.034234258;0.001416717;0.008901495
7470;266.3208524;8.816907772;6897.946281;0.034234332;0.001416717;0.008901493
7471;266.3927308;8.819266893;6900.715617;0.034234405;0.001416716;0.008901491
7472;266.4646189;8.821626329;6903.485693;0.034234478;0.001416716;0.00890149
7473;266.5365167;8.823986081;6906.256511;0.034234551;0.001416716;0.008901488
7474;266.6084242;8.826346148;6909.02807;0.034234624;0.001416716;0.008901486
7475;266.6803414;8.828706531;6911.80037;0.034234697;0.001416715;0.008901485
7476;266.7522682;8.831067229;6914.573412;0.03423477;0.001416715;0.008901483
7477;266.8242048;8.833428243;6917.347195;0.034234843;0.001416715;0.008901481
7478;266.8961511;8.835789573;6920.12172;0.034234916;0.001416715;0.00890148
7479;266.968107;8.838151218;6922.896987;0.03423499;0.001416714;0.008901478
7480;267.0400727;8.840513178;6925.672995;0.034235063;0.001416714;0.008901476
7481;267.1120481;8.842875454;6928.449745;0.034235136;0.001416714;0.008901475
7482;267.1840331;8.845238045;6931.227238;0.034235208;0.001416713;0.008901473
7483;267.2560279;8.847600952;6934.005473;0.034235281;0.001416713;0.008901471
7484;267.3280323;8.849964175;6936.78445;0.034235354;0.001416713;0.00890147
7485;267.4000464;8.852327713;6939.564169;0.034235427;0.001416713;0.008901468
7486;267.4720703;8.854691566;6942.344631;0.0342355;0.001416712;0.008901466
7487;267.5441038;8.857055735;6945.125835;0.034235573;0.001416712;0.008901465
7488;267.616147;8.859420219;6947.907782;0.034235646;0.001416712;0.008901463
7489;267.6881999;8.861785019;6950.690471;0.034235719;0.001416712;0.008901461
7490;267.7602626;8.864150135;6953.473904;0.034235792;0.001416711;0.00890146
7491;267.8323349;8.866515566;6956.258079;0.034235864;0.001416711;0.008901458
7492;267.9044169;8.868881312;6959.042998;0.034235937;0.001416711;0.008901456
7493;267.9765086;8.871247374;6961.828659;0.03423601;0.001416711;0.008901455
7494;268.04861;8.873613752;6964.615064;0.034236083;0.00141671;0.008901453
7495;268.1207211;8.875980445;6967.402212;0.034236155;0.00141671;0.008901451
7496;268.1928419;8.878347453;6970.190104;0.034236228;0.00141671;0.00890145
7497;268.2649723;8.880714777;6972.978739;0.034236301;0.001416709;0.008901448
7498;268.3371125;8.883082417;6975.768118;0.034236373;0.001416709;0.008901446
7499;268.4092624;8.885450372;6978.558241;0.034236446;0.001416709;0.008901445
7500;268.481422;8.887818642;6981.349107;0.034236519;0.001416709;0.008901443
7501;268.5535912;8.890187228;6984.140717;0.034236591;0.001416708;0.008901441
7502;268.6257702;8.89255613;6986.933072;0.034236664;0.001416708;0.00890144
7503;268.6979589;8.894925347;6989.72617;0.034236736;0.001416708;0.008901438
7504;268.7701572;8.89729488;6992.520013;0.034236809;0.001416708;0.008901437
7505;268.8423653;8.899664728;6995.3146;0.034236881;0.001416707;0.008901435
7506;268.914583;8.902034891;6998.109931;0.034236954;0.001416707;0.008901433
7507;268.9868105;8.90440537;7000.906007;0.034237026;0.001416707;0.008901432
7508;269.0590476;8.906776165;7003.702828;0.034237099;0.001416707;0.00890143
7509;269.1312944;8.909147275;7006.500393;0.034237171;0.001416706;0.008901428
7510;269.203551;8.9115187;7009.298703;0.034237244;0.001416706;0.008901427
7511;269.2758172;8.913890442;7012.097758;0.034237316;0.001416706;0.008901425
7512;269.3480931;8.916262498;7014.897559;0.034237388;0.001416706;0.008901423
7513;269.4203787;8.91863487;7017.698104;0.034237461;0.001416705;0.008901422
7514;269.4926741;8.921007558;7020.499394;0.034237533;0.001416705;0.00890142
7515;269.5649791;8.923380561;7023.30143;0.034237605;0.001416705;0.008901418
7516;269.6372938;8.92575388;7026.104211;0.034237678;0.001416704;0.008901417
7517;269.7096182;8.928127514;7028.907738;0.03423775;0.001416704;0.008901415
7518;269.7819523;8.930501464;7031.71201;0.034237822;0.001416704;0.008901413
7519;269.8542961;8.932875729;7034.517029;0.034237895;0.001416704;0.008901412
7520;269.9266496;8.93525031;7037.322792;0.034237967;0.001416703;0.00890141
7521;269.9990127;8.937625206;7040.129302;0.034238039;0.001416703;0.008901408
7522;270.0713856;8.940000417;7042.936558;0.034238111;0.001416703;0.008901407
7523;270.1437682;8.942375945;7045.74456;0.034238183;0.001416703;0.008901405
7524;270.2161605;8.944751787;7048.553308;0.034238256;0.001416702;0.008901403
7525;270.2885624;8.947127945;7051.362803;0.034238328;0.001416702;0.008901402
7526;270.3609741;8.949504419;7054.173044;0.0342384;0.001416702;0.0089014
7527;270.4333955;8.951881208;7056.984031;0.034238472;0.001416702;0.008901398
7528;270.5058265;8.954258313;7059.795765;0.034238544;0.001416701;0.008901397
7529;270.5782673;8.956635733;7062.608246;0.034238616;0.001416701;0.008901395
7530;270.6507177;8.959013469;7065.421473;0.034238688;0.001416701;0.008901394
7531;270.7231778;8.96139152;7068.235448;0.03423876;0.001416701;0.008901392
7532;270.7956477;8.963769887;7071.050169;0.034238832;0.0014167;0.00890139
7533;270.8681272;8.966148569;7073.865637;0.034238904;0.0014167;0.008901389
7534;270.9406164;8.968527567;7076.681853;0.034238976;0.0014167;0.008901387
7535;271.0131154;8.970906881;7079.498816;0.034239048;0.001416699;0.008901385
7536;271.085624;8.973286509;7082.316527;0.03423912;0.001416699;0.008901384
7537;271.1581423;8.975666454;7085.134985;0.034239192;0.001416699;0.008901382
7538;271.2306703;8.978046713;7087.95419;0.034239264;0.001416699;0.00890138
7539;271.303208;8.980427289;7090.774144;0.034239335;0.001416698;0.008901379
7540;271.3757554;8.98280818;7093.594845;0.034239407;0.001416698;0.008901377
7541;271.4483125;8.985189386;7096.416294;0.034239479;0.001416698;0.008901375
7542;271.5208793;8.987570908;7099.238491;0.034239551;0.001416698;0.008901374
7543;271.5934558;8.989952745;7102.061436;0.034239623;0.001416697;0.008901372
7544;271.666042;8.992334898;7104.885129;0.034239694;0.001416697;0.008901371
7545;271.7386379;8.994717366;7107.70957;0.034239766;0.001416697;0.008901369
7546;271.8112434;8.99710015;7110.53476;0.034239838;0.001416697;0.008901367
7547;271.8838587;8.999483249;7113.360699;0.03423991;0.001416696;0.008901366
7548;271.9564837;9.001866664;7116.187386;0.034239981;0.001416696;0.008901364
7549;272.0291184;9.004250395;7119.014822;0.034240053;0.001416696;0.008901362
7550;272.1017627;9.006634441;7121.843006;0.034240125;0.001416696;0.008901361
7551;272.1744168;9.009018802;7124.671939;0.034240196;0.001416695;0.008901359
7552;272.2470805;9.011403479;7127.501622;0.034240268;0.001416695;0.008901357
7553;272.319754;9.013788471;7130.332053;0.034240339;0.001416695;0.008901356
7554;272.3924371;9.016173779;7133.163234;0.034240411;0.001416695;0.008901354
7555;272.46513;9.018559403;7135.995164;0.034240482;0.001416694;0.008901352
7556;272.5378325;9.020945342;7138.827843;0.034240554;0.001416694;0.008901351
7557;272.6105447;9.023331596;7141.661272;0.034240626;0.001416694;0.008901349
7558;272.6832666;9.025718166;7144.495451;0.034240697;0.001416693;0.008901348
7559;272.7559983;9.028105051;7147.330379;0.034240768;0.001416693;0.008901346
7560;272.8287396;9.030492252;7150.166057;0.03424084;0.001416693;0.008901344
7561;272.9014906;9.032879769;7153.002484;0.034240911;0.001416693;0.008901343
7562;272.9742513;9.035267601;7155.839662;0.034240983;0.001416692;0.008901341
7563;273.0470217;9.037655748;7158.67759;0.034241054;0.001416692;0.008901339
7564;273.1198018;9.040044211;7161.516268;0.034241126;0.001416692;0.008901338
7565;273.1925916;9.04243299;7164.355696;0.034241197;0.001416692;0.008901336
7566;273.2653911;9.044822084;7167.195875;0.034241268;0.001416691;0.008901334
7567;273.3382003;9.047211493;7170.036804;0.03424134;0.001416691;0.008901333
7568;273.4110192;9.049601218;7172.878484;0.034241411;0.001416691;0.008901331
7569;273.4838477;9.051991259;7175.720914;0.034241482;0.001416691;0.00890133
7570;273.556686;9.054381615;7178.564095;0.034241553;0.00141669;0.008901328
7571;273.629534;9.056772286;7181.408027;0.034241625;0.00141669;0.008901326
7572;273.7023917;9.059163273;7184.25271;0.034241696;0.00141669;0.008901325
7573;273.775259;9.061554576;7187.098144;0.034241767;0.00141669;0.008901323
7574;273.8481361;9.063946194;7189.94433;0.034241838;0.001416689;0.008901321
7575;273.9210228;9.066338128;7192.791266;0.034241909;0.001416689;0.00890132
7576;273.9939193;9.068730377;7195.638954;0.034241981;0.001416689;0.008901318
7577;274.0668254;9.071122941;7198.487393;0.034242052;0.001416689;0.008901317
7578;274.1397413;9.073515821;7201.336584;0.034242123;0.001416688;0.008901315
7579;274.2126668;9.075909017;7204.186527;0.034242194;0.001416688;0.008901313
7580;274.285602;9.078302528;7207.037221;0.034242265;0.001416688;0.008901312
7581;274.358547;9.080696355;7209.888668;0.034242336;0.001416687;0.00890131
7582;274.4315016;9.083090497;7212.740866;0.034242407;0.001416687;0.008901308
7583;274.5044659;9.085484954;7215.593816;0.034242478;0.001416687;0.008901307
7584;274.5774399;9.087879728;7218.447518;0.034242549;0.001416687;0.008901305
7585;274.6504236;9.090274816;7221.301973;0.03424262;0.001416686;0.008901303
7586;274.723417;9.09267022;7224.15718;0.034242691;0.001416686;0.008901302
7587;274.7964201;9.09506594;7227.01314;0.034242762;0.001416686;0.0089013
7588;274.8694329;9.097461975;7229.869852;0.034242833;0.001416686;0.008901299
7589;274.9424554;9.099858326;7232.727316;0.034242904;0.001416685;0.008901297
7590;275.0154876;9.102254992;7235.585534;0.034242975;0.001416685;0.008901295
7591;275.0885295;9.104651974;7238.444504;0.034243045;0.001416685;0.008901294
7592;275.1615811;9.107049271;7241.304227;0.034243116;0.001416685;0.008901292
7593;275.2346424;9.109446883;7244.164704;0.034243187;0.001416684;0.00890129
7594;275.3077133;9.111844812;7247.025933;0.034243258;0.001416684;0.008901289
7595;275.380794;9.114243055;7249.887916;0.034243329;0.001416684;0.008901287
7596;275.4538844;9.116641615;7252.750652;0.0342434;0.001416684;0.008901286
7597;275.5269844;9.119040489;7255.614142;0.03424347;0.001416683;0.008901284
7598;275.6000942;9.12143968;7258.478385;0.034243541;0.001416683;0.008901282
7599;275.6732137;9.123839185;7261.343382;0.034243612;0.001416683;0.008901281
7600;275.7463428;9.126239007;7264.209132;0.034243682;0.001416683;0.008901279
7601;275.8194816;9.128639143;7267.075636;0.034243753;0.001416682;0.008901277
7602;275.8926302;9.131039596;7269.942895;0.034243824;0.001416682;0.008901276
7603;275.9657884;9.133440363;7272.810907;0.034243894;0.001416682;0.008901274
7604;276.0389563;9.135841447;7275.679674;0.034243965;0.001416682;0.008901273
7605;276.112134;9.138242845;7278.549194;0.034244036;0.001416681;0.008901271
7606;276.1853213;9.14064456;7281.419469;0.034244106;0.001416681;0.008901269
7607;276.2585183;9.14304659;7284.290499;0.034244177;0.001416681;0.008901268
7608;276.331725;9.145448935;7287.162283;0.034244247;0.001416681;0.008901266
7609;276.4049414;9.147851596;7290.034822;0.034244318;0.00141668;0.008901265
7610;276.4781675;9.150254572;7292.908115;0.034244388;0.00141668;0.008901263
7611;276.5514033;9.152657864;7295.782163;0.034244459;0.00141668;0.008901261
7612;276.6246488;9.155061471;7298.656966;0.034244529;0.001416679;0.00890126
7613;276.697904;9.157465394;7301.532525;0.0342446;0.001416679;0.008901258
7614;276.7711689;9.159869632;7304.408838;0.03424467;0.001416679;0.008901256
7615;276.8444435;9.162274186;7307.285907;0.034244741;0.001416679;0.008901255
7616;276.9177278;9.164679055;7310.163731;0.034244811;0.001416678;0.008901253
7617;276.9910217;9.16708424;7313.04231;0.034244881;0.001416678;0.008901252
7618;277.0643254;9.169489741;7315.921645;0.034244952;0.001416678;0.00890125
7619;277.1376388;9.171895557;7318.801735;0.034245022;0.001416678;0.008901248
7620;277.2109618;9.174301688;7321.682582;0.034245092;0.001416677;0.008901247
7621;277.2842946;9.176708135;7324.564184;0.034245163;0.001416677;0.008901245
7622;277.3576371;9.179114897;7327.446542;0.034245233;0.001416677;0.008901244
7623;277.4309892;9.181521975;7330.329656;0.034245303;0.001416677;0.008901242
7624;277.5043511;9.183929369;7333.213526;0.034245373;0.001416676;0.00890124
7625;277.5777226;9.186337077;7336.098152;0.034245444;0.001416676;0.008901239
7626;277.6511038;9.188745102;7338.983535;0.034245514;0.001416676;0.008901237
7627;277.7244948;9.191153442;7341.869674;0.034245584;0.001416676;0.008901235
7628;277.7978954;9.193562097;7344.75657;0.034245654;0.001416675;0.008901234
7629;277.8713057;9.195971068;7347.644222;0.034245724;0.001416675;0.008901232
7630;277.9447257;9.198380355;7350.532631;0.034245794;0.001416675;0.008901231
7631;278.0181555;9.200789957;7353.421797;0.034245865;0.001416675;0.008901229
7632;278.0915949;9.203199874;7356.31172;0.034245935;0.001416674;0.008901227
7633;278.165044;9.205610107;7359.2024;0.034246005;0.001416674;0.008901226
7634;278.2385028;9.208020656;7362.093837;0.034246075;0.001416674;0.008901224
7635;278.3119713;9.21043152;7364.986031;0.034246145;0.001416674;0.008901223
7636;278.3854495;9.212842699;7367.878982;0.034246215;0.001416673;0.008901221
7637;278.4589374;9.215254194;7370.772691;0.034246285;0.001416673;0.008901219
7638;278.5324349;9.217666005;7373.667158;0.034246355;0.001416673;0.008901218
7639;278.6059422;9.220078131;7376.562382;0.034246425;0.001416673;0.008901216
7640;278.6794592;9.222490572;7379.458363;0.034246495;0.001416672;0.008901215
7641;278.7529859;9.224903329;7382.355103;0.034246565;0.001416672;0.008901213
7642;278.8265222;9.227316402;7385.2526;0.034246635;0.001416672;0.008901211
7643;278.9000683;9.22972979;7388.150856;0.034246704;0.001416672;0.00890121
7644;278.9736241;9.232143493;7391.049869;0.034246774;0.001416671;0.008901208
7645;279.0471895;9.234557512;7393.949641;0.034246844;0.001416671;0.008901206
7646;279.1207647;9.236971847;7396.850171;0.034246914;0.001416671;0.008901205
7647;279.1943495;9.239386497;7399.75146;0.034246984;0.001416671;0.008901203
7648;279.2679441;9.241801463;7402.653507;0.034247054;0.00141667;0.008901202
7649;279.3415483;9.244216744;7405.556312;0.034247123;0.00141667;0.0089012
7650;279.4151622;9.24663234;7408.459876;0.034247193;0.00141667;0.008901198
7651;279.4887859;9.249048252;7411.364199;0.034247263;0.001416669;0.008901197
7652;279.5624192;9.25146448;7414.269281;0.034247333;0.001416669;0.008901195
7653;279.6360622;9.253881023;7417.175123;0.034247402;0.001416669;0.008901194
7654;279.7097149;9.256297882;7420.081723;0.034247472;0.001416669;0.008901192
7655;279.7833773;9.258715056;7422.989082;0.034247542;0.001416668;0.00890119
7656;279.8570494;9.261132546;7425.8972;0.034247611;0.001416668;0.008901189
7657;279.9307313;9.263550351;7428.806079;0.034247681;0.001416668;0.008901187
7658;280.0044227;9.265968471;7431.715716;0.03424775;0.001416668;0.008901186
7659;280.0781239;9.268386908;7434.626113;0.03424782;0.001416667;0.008901184
7660;280.1518348;9.270805659;7437.53727;0.03424789;0.001416667;0.008901182
7661;280.2255554;9.273224727;7440.449187;0.034247959;0.001416667;0.008901181
7662;280.2992857;9.275644109;7443.361863;0.034248029;0.001416667;0.008901179
7663;280.3730257;9.278063807;7446.275299;0.034248098;0.001416666;0.008901178
7664;280.4467754;9.280483821;7449.189496;0.034248168;0.001416666;0.008901176
7665;280.5205347;9.28290415;7452.104453;0.034248237;0.001416666;0.008901174
7666;280.5943038;9.285324795;7455.02017;0.034248307;0.001416666;0.008901173
7667;280.6680826;9.287745755;7457.936647;0.034248376;0.001416665;0.008901171
7668;280.741871;9.290167031;7460.853885;0.034248446;0.001416665;0.00890117
7669;280.8156692;9.292588622;7463.771884;0.034248515;0.001416665;0.008901168
7670;280.889477;9.295010529;7466.690643;0.034248584;0.001416665;0.008901166
7671;280.9632946;9.297432751;7469.610163;0.034248654;0.001416664;0.008901165
